scope,intervention_id,family,mode,direction,source_group,direct_group_id,layer,concept_count,positive_concept_count,fraction,fraction_ci_low,fraction_ci_high
validation,individual.layer_09.head_11.response.rescue,individual_selected_head,source_contribution,rescue,response,,9,7,6,0.0023075428979265023,0.0003879977061422352,0.004227153365375095
validation,individual.layer_12.head_12.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,12,7,5,0.00312262704200218,0.001683201348297368,0.00486374437557248
validation,individual.layer_12.head_12.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,12,7,5,0.003957289769995967,0.002030444437075622,0.00671316323068677
validation,individual.layer_12.head_12.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,12,7,5,0.008507981383504584,0.00724638990620553,0.009955394265960408
validation,individual.layer_12.head_12.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,12,7,6,0.0021458584975935263,0.0013493226473116876,0.0031116894810746696
validation,individual.layer_12.head_12.template.rescue,individual_selected_head,source_contribution,rescue,template,,12,7,6,0.0011578578299518965,0.0007174112238355932,0.00158048889595667
validation,individual.layer_12.head_12.response.rescue,individual_selected_head,source_contribution,rescue,response,,12,7,7,0.04020505605690678,0.03439201551278258,0.04577393092724267
validation,individual.layer_12.head_03.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,12,7,4,9.894753987052852e-05,-0.00017188592125264468,0.00032462927264102195
validation,individual.layer_12.head_03.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,12,7,4,0.003263186891928073,0.002668675798194256,0.003929285138200032
validation,individual.layer_12.head_03.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,12,7,3,0.008675486441926025,0.006968506839615821,0.010781764254231585
validation,individual.layer_12.head_03.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,12,7,7,0.0022623913907776007,0.0013268811673489225,0.0030858548853088586
validation,individual.layer_12.head_03.template.rescue,individual_selected_head,source_contribution,rescue,template,,12,7,6,0.00135902858927008,0.0008418835736241234,0.0018697445821812006
validation,individual.layer_12.head_03.response.rescue,individual_selected_head,source_contribution,rescue,response,,12,7,7,0.012330587577753375,0.010784148495625869,0.013915131675667882
validation,individual.layer_09.head_04.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,9,7,1,-0.00021513515934738097,-0.0003912151482224996,-5.7346321975611614e-05
validation,individual.layer_09.head_04.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,9,7,3,0.0028636801825150104,0.0013557729248988906,0.004843181799362918
validation,individual.layer_09.head_04.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,9,7,4,0.0007725500461197354,0.00037152860934645967,0.00116000451605489
validation,individual.layer_09.head_04.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,9,7,5,0.00399645903351936,0.0027117671223212407,0.0053575802929436015
validation,individual.layer_09.head_04.template.rescue,individual_selected_head,source_contribution,rescue,template,,9,7,4,0.00046856070931189966,0.00016054647876729766,0.0008604702104413167
validation,individual.layer_09.head_04.response.rescue,individual_selected_head,source_contribution,rescue,response,,9,7,7,0.023913648721822497,0.01954903594441969,0.02837304915673203
validation,individual.layer_11.head_14.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,11,7,3,-0.0001708437892024482,-0.0004690994397648099,6.622775866553885e-05
validation,individual.layer_11.head_14.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,11,7,3,-0.0035774191274204085,-0.00425943647208115,-0.002962840630723451
validation,individual.layer_11.head_14.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,11,7,4,-0.00031368202302780283,-0.0010204565294207137,0.0002587052806092632
validation,individual.layer_11.head_14.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,11,7,5,0.00328338265804368,0.0020845633254554783,0.004601668970045619
validation,individual.layer_11.head_14.template.rescue,individual_selected_head,source_contribution,rescue,template,,11,7,3,-8.670372675240047e-05,-0.0005056427734748322,0.00033234414629109544
validation,individual.layer_11.head_14.response.rescue,individual_selected_head,source_contribution,rescue,response,,11,7,5,-2.6801632343296465e-05,-0.0008394050556371,0.0006841522515531788
validation,individual.layer_12.head_02.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,12,7,1,-0.00010969796643981384,-0.0003731939002531336,9.541183387821095e-05
validation,individual.layer_12.head_02.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,12,7,2,0.002142701062359206,0.0015187314643364475,0.002804100492771252
validation,individual.layer_12.head_02.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,12,7,2,0.0023650579671653164,0.0017556919873951914,0.003007074459461818
validation,individual.layer_12.head_02.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,12,7,5,0.0013287932928224037,0.0005790817229792433,0.0022663949270086367
validation,individual.layer_12.head_02.template.rescue,individual_selected_head,source_contribution,rescue,template,,12,7,3,-2.991844410452849e-07,-0.00040141211619528915,0.00036726182354314196
validation,individual.layer_12.head_02.response.rescue,individual_selected_head,source_contribution,rescue,response,,12,7,6,0.005800427640528343,0.0044703299512469106,0.0070731308644283696
validation,individual.layer_09.head_13.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,9,7,1,-0.0003522635788461328,-0.0005806848239120728,-0.0001700306647942952
validation,individual.layer_09.head_13.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,9,7,2,-0.0036647226167769572,-0.004309674363873758,-0.0031151809128287266
validation,individual.layer_09.head_13.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,9,7,2,-0.00015985494471478938,-0.00047720646908448993,9.008673457539906e-05
validation,individual.layer_09.head_13.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,9,7,6,0.002341987971083873,0.0013772515013418148,0.003113639646632881
validation,individual.layer_09.head_13.template.rescue,individual_selected_head,source_contribution,rescue,template,,9,7,3,-0.00010845396932593456,-0.0003156839737174382,7.941897454612947e-05
validation,individual.layer_09.head_13.response.rescue,individual_selected_head,source_contribution,rescue,response,,9,7,5,0.0018056342382887346,0.0010972149835355204,0.002527325076346632
validation,individual.layer_11.head_15.monitoring_language.rescue,individual_selected_head,source_contribution,rescue,monitoring_language,,11,7,4,-1.1352425553904531e-05,-0.0002505634576890971,0.00018453159304381145
validation,individual.layer_11.head_15.named_concept.rescue,individual_selected_head,source_contribution,rescue,named_concept,,11,7,2,-0.0015368112550298563,-0.002183393609586161,-0.0009751113326317193
validation,individual.layer_11.head_15.trigger_other.rescue,individual_selected_head,source_contribution,rescue,trigger_other,,11,7,3,0.007065266202960422,0.003683758402221662,0.010719536025605799
validation,individual.layer_11.head_15.original_prompt.rescue,individual_selected_head,source_contribution,rescue,original_prompt,,11,7,5,0.0007282570059994165,-0.0005477723934344634,0.0018519690604253804
validation,individual.layer_11.head_15.template.rescue,individual_selected_head,source_contribution,rescue,template,,11,7,3,-0.0010022668708979166,-0.0017482528447792733,-0.00036828660687167645
validation,individual.layer_11.head_15.response.rescue,individual_selected_head,source_contribution,rescue,response,,11,7,4,0.0033342456101960916,0.0025307039633406933,0.004152154267401739
validation,group.selected_attention_12.monitoring_language.rescue,selected_random_source_group,source_contribution,rescue,monitoring_language,,,7,4,0.00364937247977795,0.002022457632710216,0.005545418943536685
validation,group.selected_attention_12.monitoring_language.induction,selected_random_source_group,source_contribution,induction,monitoring_language,,,7,7,0.004863056396821048,0.0037391281357183675,0.006342168580545412
validation,group.selected_attention_12.named_concept.rescue,selected_random_source_group,source_contribution,rescue,named_concept,,,7,6,0.1075306701240901,0.09923352317801769,0.116356160084045
validation,group.selected_attention_12.named_concept.induction,selected_random_source_group,source_contribution,induction,named_concept,,,7,6,0.27459476015557865,0.26057850054139514,0.28792957486447207
validation,group.selected_attention_12.trigger_other.rescue,selected_random_source_group,source_contribution,rescue,trigger_other,,,7,7,0.20217245497818395,0.18492703233562566,0.22079384678864708
validation,group.selected_attention_12.trigger_other.induction,selected_random_source_group,source_contribution,induction,trigger_other,,,7,7,0.2566788425815276,0.23945405150339613,0.27543340169320574
validation,group.selected_attention_12.original_prompt.rescue,selected_random_source_group,source_contribution,rescue,original_prompt,,,7,7,0.06711547231969137,0.054914724130269876,0.07844339544322565
validation,group.selected_attention_12.original_prompt.induction,selected_random_source_group,source_contribution,induction,original_prompt,,,7,6,0.08695183537833152,0.0695863150624997,0.10830587502301613
validation,group.selected_attention_12.template.rescue,selected_random_source_group,source_contribution,rescue,template,,,7,7,0.00779243893472679,0.0053166378544972906,0.010212078341499706
validation,group.selected_attention_12.template.induction,selected_random_source_group,source_contribution,induction,template,,,7,6,0.01634991406659601,0.010268951334434692,0.02307927822614131
validation,group.selected_attention_12.response.rescue,selected_random_source_group,source_contribution,rescue,response,,,7,7,0.1354002686018426,0.1214231070184442,0.14916664617419884
validation,group.selected_attention_12.response.induction,selected_random_source_group,source_contribution,induction,response,,,7,7,0.10064072868562203,0.08500554349968434,0.1159389341827143
validation,group.selected_attention_12.trigger_instruction.rescue,selected_random_source_group,source_contribution,rescue,trigger_instruction,,,7,7,0.33169282834553176,0.30904538972850865,0.3555040546744075
validation,group.selected_attention_12.trigger_instruction.induction,selected_random_source_group,source_contribution,induction,trigger_instruction,,,7,7,0.5316046661610805,0.5093910173002008,0.553918271117823
validation,group.selected_attention_12.all_prompt.rescue,selected_random_source_group,source_contribution,rescue,all_prompt,,,7,7,0.4740899758630906,0.4524668938253692,0.4958995233897458
validation,group.selected_attention_12.all_prompt.induction,selected_random_source_group,source_contribution,induction,all_prompt,,,7,7,0.6360004747097917,0.61396707305538,0.6567545404669016
validation,group.random_attention_12.monitoring_language.rescue,selected_random_source_group,source_contribution,rescue,monitoring_language,,,7,4,-1.6214691114257312e-05,-0.0003172273947249246,0.00027668141795647984
validation,group.random_attention_12.monitoring_language.induction,selected_random_source_group,source_contribution,induction,monitoring_language,,,7,4,8.421644572268698e-05,-0.00011567191882911748,0.0002662240719350485
validation,group.random_attention_12.named_concept.rescue,selected_random_source_group,source_contribution,rescue,named_concept,,,7,3,-0.0012909966706689281,-0.002931510852340384,0.00013169052441206928
validation,group.random_attention_12.named_concept.induction,selected_random_source_group,source_contribution,induction,named_concept,,,7,5,0.01186401002926284,0.009511406578361884,0.014194875047895007
validation,group.random_attention_12.trigger_other.rescue,selected_random_source_group,source_contribution,rescue,trigger_other,,,7,2,-0.0012925179051964768,-0.0017517172180242196,-0.0009145314269978992
validation,group.random_attention_12.trigger_other.induction,selected_random_source_group,source_contribution,induction,trigger_other,,,7,4,0.001409678822969126,0.0007073605747896906,0.0021232820084908376
validation,group.random_attention_12.original_prompt.rescue,selected_random_source_group,source_contribution,rescue,original_prompt,,,7,1,-0.0036560946071643036,-0.005528132323129869,-0.002317148964043889
validation,group.random_attention_12.original_prompt.induction,selected_random_source_group,source_contribution,induction,original_prompt,,,7,2,-0.0037235500401434445,-0.007182563414219191,-0.0016225424474926764
validation,group.random_attention_12.template.rescue,selected_random_source_group,source_contribution,rescue,template,,,7,3,-0.0013355048200727403,-0.002767988214008409,-0.0001209601690122854
validation,group.random_attention_12.template.induction,selected_random_source_group,source_contribution,induction,template,,,7,3,-0.0017375811203792053,-0.0026177133814737764,-0.0009979438691121035
validation,group.random_attention_12.response.rescue,selected_random_source_group,source_contribution,rescue,response,,,7,0,-0.032011327465733805,-0.0411000766606123,-0.025175475592191663
validation,group.random_attention_12.response.induction,selected_random_source_group,source_contribution,induction,response,,,7,0,-0.023390916378628307,-0.02900562675007845,-0.018638225011071218
validation,group.random_attention_12.trigger_instruction.rescue,selected_random_source_group,source_contribution,rescue,trigger_instruction,,,7,4,-0.0021991242610486014,-0.004106046900568841,-0.0005467026644217604
validation,group.random_attention_12.trigger_instruction.induction,selected_random_source_group,source_contribution,induction,trigger_instruction,,,7,6,0.013794017425447372,0.011223714526182291,0.016426099663607537
validation,group.random_attention_12.all_prompt.rescue,selected_random_source_group,source_contribution,rescue,all_prompt,,,7,3,-0.00657470532504445,-0.010936845182803924,-0.003260856634529807
validation,group.random_attention_12.all_prompt.induction,selected_random_source_group,source_contribution,induction,all_prompt,,,7,4,0.009604938765616494,0.005407962621828752,0.013219360455734757
validation,direct.selected_attention_12.rescue,direct_response_output,direct_output,rescue,,selected_attention_12,,7,7,0.6495527405311989,0.6280080461951731,0.6685984463566196
validation,direct.selected_attention_12.induction,direct_response_output,direct_output,induction,,selected_attention_12,,7,7,0.7163314528794409,0.6924680857886265,0.7363102970361659
validation,direct.random_attention_12.rescue,direct_response_output,direct_output,rescue,,random_attention_12,,7,2,-0.038402834010555935,-0.05240263016722612,-0.028748300657239503
validation,direct.random_attention_12.induction,direct_response_output,direct_output,induction,,random_attention_12,,7,2,-0.014867025947830839,-0.023997043949489493,-0.007203597150777127
validation,direct.random_attention_16.rescue,direct_response_output,direct_output,rescue,,random_attention_16,,7,1,-0.04001577382053686,-0.05231678866708977,-0.031328975959612274
validation,direct.random_attention_16.induction,direct_response_output,direct_output,induction,,random_attention_16,,7,3,0.035989260537433065,0.025291165022648773,0.045404908957379767
validation,direct.selected_mlp_4.rescue,direct_response_output,direct_output,rescue,,selected_mlp_4,,7,7,0.3701378147227793,0.33944010716292167,0.39696405419739933
validation,direct.selected_mlp_4.induction,direct_response_output,direct_output,induction,,selected_mlp_4,,7,7,0.4325905583665323,0.4097828363228025,0.45617904605221365
validation,direct.layer_09.mlp.rescue,direct_response_output,direct_output,rescue,,layer_09.mlp,,7,5,0.0013933231638923614,-0.01252905461399534,0.013303106551080782
validation,direct.layer_09.mlp.induction,direct_response_output,direct_output,induction,,layer_09.mlp,,7,6,0.12114837252737283,0.10659312969722014,0.13507140460670414
validation,direct.layer_10.mlp.rescue,direct_response_output,direct_output,rescue,,layer_10.mlp,,7,6,0.03782511617802305,0.02560463671032101,0.04886653077854806
validation,direct.layer_10.mlp.induction,direct_response_output,direct_output,induction,,layer_10.mlp,,7,6,0.03078781415275842,0.019424263607713925,0.04120739300960861
validation,direct.layer_11.mlp.rescue,direct_response_output,direct_output,rescue,,layer_11.mlp,,7,7,0.20528112385921318,0.19134092926888685,0.2186900480922831
validation,direct.layer_11.mlp.induction,direct_response_output,direct_output,induction,,layer_11.mlp,,7,7,0.13662357030022668,0.11911418151608295,0.15502492941137033
validation,direct.layer_12.mlp.rescue,direct_response_output,direct_output,rescue,,layer_12.mlp,,7,6,0.09819137153017311,0.08144271651128733,0.11292570396926539
validation,direct.layer_12.mlp.induction,direct_response_output,direct_output,induction,,layer_12.mlp,,7,6,0.09983778373873713,0.08321543784271324,0.11777859039626012
validation,direct.selected_k16.rescue,direct_response_output,direct_output,rescue,,selected_k16,,7,7,0.8325783781333936,0.8133260994778467,0.8490381186068984
validation,direct.selected_k16.induction,direct_response_output,direct_output,induction,,selected_k16,,7,7,0.8005235990992585,0.7850020463322631,0.8145064006808344
validation,direct.resid_post_layer12_positive_control.rescue,direct_response_output,direct_output,rescue,,resid_post_layer12_positive_control,,7,7,1.0,1.0,1.0
validation,direct.resid_post_layer12_positive_control.induction,direct_response_output,direct_output,induction,,resid_post_layer12_positive_control,,7,7,1.0,1.0,1.0
all_benign,layer_scan.layer_00.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,0,11,5,-0.00027828607621940366,-0.0005974336395461743,2.320118943103477e-05
all_benign,layer_scan.layer_00.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,0,11,3,-0.00037772154097883787,-0.0008283675436384946,8.452591038453593e-05
all_benign,layer_scan.layer_00.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,0,11,3,-0.00022981036238967366,-0.00044452168610691235,-7.696979223928169e-05
all_benign,layer_scan.layer_00.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,0,11,6,-6.005881526726276e-05,-0.00028146345056484506,0.0001301387094397623
all_benign,layer_scan.layer_00.template.rescue,layer_source_scan,source_contribution,rescue,template,,0,11,1,-0.00040655186686375136,-0.0006124896541203715,-0.00020445785873010104
all_benign,layer_scan.layer_00.response.rescue,layer_source_scan,source_contribution,rescue,response,,0,11,4,-0.00013645174546664886,-0.00043482526247209263,0.00012305819784492488
all_benign,layer_scan.layer_00.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,0,11,3,-0.0005503351959064017,-0.0009706962743266281,-0.00013594982564418647
all_benign,layer_scan.layer_01.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,1,11,8,0.0001958989694984311,-8.658562395146612e-07,0.00038842919575154575
all_benign,layer_scan.layer_01.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,1,11,7,0.001134749254985536,0.000606283039138747,0.0016526015561410313
all_benign,layer_scan.layer_01.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,1,11,5,-0.0001128694399721707,-0.0003164420701422569,5.236322525691639e-05
all_benign,layer_scan.layer_01.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,1,11,3,-0.0001624250959270859,-0.00038644175583697743,5.615080514946479e-05
all_benign,layer_scan.layer_01.template.rescue,layer_source_scan,source_contribution,rescue,template,,1,11,4,-8.646674685612758e-05,-0.0003097347081218595,9.812042508281147e-05
all_benign,layer_scan.layer_01.response.rescue,layer_source_scan,source_contribution,rescue,response,,1,11,4,-0.0002793237310072584,-0.0005389579209419905,-4.630363911799459e-05
all_benign,layer_scan.layer_01.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,1,11,9,0.0016321320908164974,0.0011139896801241576,0.0021977806371097264
all_benign,layer_scan.layer_02.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,2,11,5,-7.728917176347304e-05,-0.000329741209335044,0.00012693919081137664
all_benign,layer_scan.layer_02.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,2,11,5,-4.4565038247237664e-05,-0.00021283939403028907,9.807684233279999e-05
all_benign,layer_scan.layer_02.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,2,11,5,-0.00017843380386529307,-0.00044308696224038625,1.0900101496515652e-05
all_benign,layer_scan.layer_02.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,2,11,4,-0.00017768842407768067,-0.00038824763531883604,7.313611315513919e-06
all_benign,layer_scan.layer_02.template.rescue,layer_source_scan,source_contribution,rescue,template,,2,11,2,-0.00024039960768233222,-0.000520290195524694,-1.2590982115182148e-05
all_benign,layer_scan.layer_02.response.rescue,layer_source_scan,source_contribution,rescue,response,,2,11,4,-0.00026238503987161964,-0.00048811886279369045,-7.97858600197651e-05
all_benign,layer_scan.layer_02.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,2,11,4,-0.00013780410017516227,-0.0003443747020584551,3.139463754190264e-05
all_benign,layer_scan.layer_03.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,3,11,5,5.171851592940826e-05,-0.0002399836113531879,0.00030951133328414366
all_benign,layer_scan.layer_03.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,3,11,8,0.0017673516257404368,0.001161042460138438,0.002423185708138189
all_benign,layer_scan.layer_03.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,3,11,7,-0.00024674064435840334,-0.0004647500206006386,-6.774205936075746e-05
all_benign,layer_scan.layer_03.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,3,11,2,-0.00015482285455636682,-0.000502053901298555,0.0002812300953812791
all_benign,layer_scan.layer_03.template.rescue,layer_source_scan,source_contribution,rescue,template,,3,11,4,-0.0001953620035976987,-0.00035991567830955353,-5.562387624000898e-05
all_benign,layer_scan.layer_03.response.rescue,layer_source_scan,source_contribution,rescue,response,,3,11,2,-0.00045333046943741537,-0.0006989490728420015,-0.0002452444052305496
all_benign,layer_scan.layer_03.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,3,11,8,0.0019631950692597087,0.0012183535021296245,0.0027994698635428754
all_benign,layer_scan.layer_04.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,4,11,3,-0.0003190486590254119,-0.0006622728217377395,-7.96429790731949e-06
all_benign,layer_scan.layer_04.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,4,11,8,0.0024794854340388396,0.0014870318643930933,0.003729105250049078
all_benign,layer_scan.layer_04.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,4,11,8,0.00033973003535704835,-0.00017699502058671598,0.0008438059522205268
all_benign,layer_scan.layer_04.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,4,11,8,0.0008192561624722062,0.00021459177943280026,0.0014143133165049843
all_benign,layer_scan.layer_04.template.rescue,layer_source_scan,source_contribution,rescue,template,,4,11,6,-0.00017344199879550034,-0.0005043825687396246,7.447660884904705e-05
all_benign,layer_scan.layer_04.response.rescue,layer_source_scan,source_contribution,rescue,response,,4,11,5,-0.0005460468410500984,-0.0009277931524436953,-0.00018975775785455418
all_benign,layer_scan.layer_04.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,4,11,10,0.0031279976594562886,0.0019709542591293053,0.004541274779678611
all_benign,layer_scan.layer_05.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,5,11,4,-0.00018457929980301635,-0.00035935967652652454,-1.0794097647715175e-05
all_benign,layer_scan.layer_05.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,5,11,10,0.0009217353448264461,0.0005906333553083274,0.001356258500324826
all_benign,layer_scan.layer_05.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,5,11,7,0.00015240905954005753,-0.0001695086267731684,0.0005255746389236937
all_benign,layer_scan.layer_05.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,5,11,5,0.00012807760979764965,-0.00028324739919073915,0.0005768305356079693
all_benign,layer_scan.layer_05.template.rescue,layer_source_scan,source_contribution,rescue,template,,5,11,6,-0.00021836643940098083,-0.000445687552611846,-2.8376050014963543e-05
all_benign,layer_scan.layer_05.response.rescue,layer_source_scan,source_contribution,rescue,response,,5,11,4,-0.0009709823102768404,-0.00149327084482152,-0.00053140909862514
all_benign,layer_scan.layer_05.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,5,11,10,0.0011779424778352212,0.000669327361744758,0.0019084603623770332
all_benign,layer_scan.layer_06.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,6,11,9,0.03129372694061369,0.02119865953882574,0.039240166074836914
all_benign,layer_scan.layer_06.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,6,11,9,0.006448832657769241,0.004857531500284652,0.008290309471485381
all_benign,layer_scan.layer_06.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,6,11,11,0.005330278912396709,0.003671596225928239,0.007118732281495788
all_benign,layer_scan.layer_06.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,6,11,9,0.004041946911341612,0.0026031215827908806,0.005688297050276514
all_benign,layer_scan.layer_06.template.rescue,layer_source_scan,source_contribution,rescue,template,,6,11,7,0.0005915776154245279,-0.00023914474833439068,0.001306965184672239
all_benign,layer_scan.layer_06.response.rescue,layer_source_scan,source_contribution,rescue,response,,6,11,8,0.0021908002338725404,0.001358595833700538,0.002920599498208017
all_benign,layer_scan.layer_06.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,6,11,10,0.06357137090357558,0.05310389890145978,0.07218445642438757
all_benign,layer_scan.layer_07.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,7,11,9,0.0013591711275952696,0.0005548941021477072,0.0024319641545766124
all_benign,layer_scan.layer_07.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,7,11,9,0.003001467977610153,0.002293155275721385,0.003824273373514725
all_benign,layer_scan.layer_07.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,7,11,10,0.0027092487116828533,0.0017871706523051643,0.0036739424827825712
all_benign,layer_scan.layer_07.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,7,11,9,0.000832092250255211,0.0001390848600753682,0.001465735478233821
all_benign,layer_scan.layer_07.template.rescue,layer_source_scan,source_contribution,rescue,template,,7,11,8,-0.00012612366987961457,-0.0004114415200335403,0.00014486846313920034
all_benign,layer_scan.layer_07.response.rescue,layer_source_scan,source_contribution,rescue,response,,7,11,5,0.0005549454979239765,-0.0016350205916320468,0.0026003096659326817
all_benign,layer_scan.layer_07.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,7,11,9,0.007948065167798356,0.006188662004189189,0.010207472241063748
all_benign,layer_scan.layer_08.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,8,11,4,-0.0002658498773799455,-0.0004926741359619532,-3.7650708486370056e-05
all_benign,layer_scan.layer_08.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,8,11,9,0.048489063990166496,0.04169583772976143,0.05695090141886219
all_benign,layer_scan.layer_08.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,8,11,7,0.010728733889460067,0.008659425346346785,0.013037725938893071
all_benign,layer_scan.layer_08.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,8,11,10,0.004246079514953109,0.0014353795702092542,0.0068366502804758705
all_benign,layer_scan.layer_08.template.rescue,layer_source_scan,source_contribution,rescue,template,,8,11,6,-0.0005808718918209569,-0.0009179259517079683,-0.00026627641731107716
all_benign,layer_scan.layer_08.response.rescue,layer_source_scan,source_contribution,rescue,response,,8,11,8,0.0068293266665845846,0.004408285992933031,0.009584634612051024
all_benign,layer_scan.layer_08.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,8,11,9,0.060410458134475147,0.05318763656981304,0.06921724457701404
all_benign,layer_scan.layer_09.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,9,11,3,-0.0002230589315183989,-0.0005027260852034628,6.637107577732245e-05
all_benign,layer_scan.layer_09.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,9,11,10,0.02984018911001067,0.024669493178172217,0.0347463026588734
all_benign,layer_scan.layer_09.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,9,11,8,0.008863070644636649,0.007571330230312591,0.010222748618938701
all_benign,layer_scan.layer_09.original_prompt.rescue,layer_source_scan,source_contribution,rescue,original_prompt,,9,11,11,0.010213863583413717,0.007601962162427938,0.012577512094429996
all_benign,layer_scan.layer_09.template.rescue,layer_source_scan,source_contribution,rescue,template,,9,11,8,-0.0003098718246556621,-0.0012051392835681282,0.0006261499942742227
all_benign,layer_scan.layer_09.response.rescue,layer_source_scan,source_contribution,rescue,response,,9,11,10,0.009359194861237792,0.005740989316795395,0.012737360877589442
all_benign,layer_scan.layer_09.trigger_instruction.rescue,layer_source_scan,source_contribution,rescue,trigger_instruction,,9,11,11,0.041032931808648726,0.03539049579446757,0.04653314799899423
all_benign,layer_scan.layer_10.monitoring_language.rescue,layer_source_scan,source_contribution,rescue,monitoring_language,,10,11,5,-0.00012551983340393017,-0.0003964365098068937,0.00013163752944784504
all_benign,layer_scan.layer_10.named_concept.rescue,layer_source_scan,source_contribution,rescue,named_concept,,10,11,8,0.08791598363898083,0.07864404668183729,0.09696581550214678
all_benign,layer_scan.layer_10.trigger_other.rescue,layer_source_scan,source_contribution,rescue,trigger_other,,10,11,10,0.0237709907567493,0.021626369162237317,0.026106346114061704
